CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P;DEPT_i;DEPT_j;EPT_i;LIBEPT_i;EPT_j;LIBEPT_j
94002;Alfortville;75101;Paris 1er Arrondissement;337;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75102;Paris 2e  Arrondissement;213;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75103;Paris 3e  Arrondissement;118;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75104;Paris 4e  Arrondissement;228;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75105;Paris 5e  Arrondissement;258;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75107;Paris 7e  Arrondissement;265;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75108;Paris 8e  Arrondissement;527;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75109;Paris 9e  Arrondissement;495;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75110;Paris 10e  Arrondissement;307;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75111;Paris 11e  Arrondissement;313;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75112;Paris 12e  Arrondissement;885;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75113;Paris 13e  Arrondissement;632;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75114;Paris 14e  Arrondissement;284;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75115;Paris 15e  Arrondissement;478;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75116;Paris 16e  Arrondissement;276;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75117;Paris 17e  Arrondissement;271;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75118;Paris 18e  Arrondissement;221;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75119;Paris 19e  Arrondissement;272;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;75120;Paris 20e  Arrondissement;198;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94002;Alfortville;92012;Boulogne-Billancourt;151;94;92;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T3;Grand Paris Sud Ouest
94002;Alfortville;92026;Courbevoie;236;94;92;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T4;La Defense
94002;Alfortville;92040;Issy-les-Moulineaux;123;94;92;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T3;Grand Paris Sud Ouest
94002;Alfortville;92050;Nanterre;142;94;92;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T4;La Defense
94002;Alfortville;92062;Puteaux;148;94;92;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T4;La Defense
94002;Alfortville;93048;Montreuil;254;94;93;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T8;Est Ensemble
94002;Alfortville;93051;Noisy-le-Grand;109;94;93;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T9;Grand-Paris Est
94002;Alfortville;93066;Saint-Denis;201;94;93;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T6;Plaine Commune
94002;Alfortville;94017;Champigny-sur-Marne;116;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94018;Charenton-le-Pont;318;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94022;Choisy-le-Roi;155;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94002;Alfortville;94028;Créteil;1019;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94002;Alfortville;94033;Fontenay-sous-Bois;104;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94041;Ivry-sur-Seine;429;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94002;Alfortville;94046;Maisons-Alfort;557;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94054;Orly;167;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94002;Alfortville;94065;Rungis;137;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94002;Alfortville;94068;Saint-Maur-des-Fossés;135;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94069;Saint-Maurice;139;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94076;Villejuif;176;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94002;Alfortville;94078;Villeneuve-Saint-Georges;162;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94002;Alfortville;94080;Vincennes;105;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94002;Alfortville;94081;Vitry-sur-Seine;572;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94003;Arcueil;75105;Paris 5e  Arrondissement;125;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75106;Paris 6e  Arrondissement;135;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75107;Paris 7e  Arrondissement;115;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75108;Paris 8e  Arrondissement;182;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75109;Paris 9e  Arrondissement;134;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75110;Paris 10e  Arrondissement;149;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75112;Paris 12e  Arrondissement;196;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75113;Paris 13e  Arrondissement;366;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75114;Paris 14e  Arrondissement;323;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75115;Paris 15e  Arrondissement;366;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75116;Paris 16e  Arrondissement;136;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;75119;Paris 19e  Arrondissement;118;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94003;Arcueil;92007;Bagneux;111;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94003;Arcueil;92012;Boulogne-Billancourt;122;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94003;Arcueil;92040;Issy-les-Moulineaux;132;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94003;Arcueil;92049;Montrouge;237;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T2;Sud Hauts-de-Seine
94003;Arcueil;94016;Cachan;209;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94003;Arcueil;94037;Gentilly;123;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94003;Arcueil;94043;Le Kremlin-Bicêtre;150;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94003;Arcueil;94076;Villejuif;184;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94004;Boissy-Saint-Léger;75108;Paris 8e  Arrondissement;119;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94004;Boissy-Saint-Léger;75112;Paris 12e  Arrondissement;196;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94004;Boissy-Saint-Léger;75114;Paris 14e  Arrondissement;127;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94004;Boissy-Saint-Léger;75115;Paris 15e  Arrondissement;107;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94004;Boissy-Saint-Léger;93048;Montreuil;110;94;93;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T8;Est Ensemble
94004;Boissy-Saint-Léger;94011;Bonneuil-sur-Marne;156;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94004;Boissy-Saint-Léger;94017;Champigny-sur-Marne;109;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94004;Boissy-Saint-Léger;94028;Créteil;459;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94004;Boissy-Saint-Léger;94044;Limeil-Brévannes;160;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94004;Boissy-Saint-Léger;94068;Saint-Maur-des-Fossés;210;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94004;Boissy-Saint-Léger;94071;Sucy-en-Brie;154;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94004;Boissy-Saint-Léger;94081;Vitry-sur-Seine;104;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94011;Bonneuil-sur-Marne;75112;Paris 12e  Arrondissement;148;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94011;Bonneuil-sur-Marne;75115;Paris 15e  Arrondissement;108;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94011;Bonneuil-sur-Marne;94028;Créteil;1007;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
